file_number,api_number,operator_name,township,township_bearing,range,range_bearing,section,state,field_name,effective_on,action_type,slant,target_formation,elevation,depth,countyfips,well_status
1579139738,4900929627,MBI OIL& GAS LLC,35,N,68,W,2,WY,MOORE,20140520,Approved,H,TEAPOT,4612,10367,56009,Active Permit
1058976201,4903528808,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7228,14043,56035,Active Permit
1058976201,4903528808,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7228,14043,56035,Active Permit
45660317,4903528806,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7229,13969,56035,Active Permit
45660317,4903528806,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7229,13969,56035,Active Permit
1725063551,4903529235,ENCANA OIL AND GAS USA INC,29,N,108,W,36,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7053,12770,56035,Active Permit
1725063551,4903529235,ENCANA OIL AND GAS USA INC,29,N,108,W,36,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7053,12770,56035,Active Permit
772319126,4903529230,ENCANA OIL AND GAS USA INC,29,N,108,W,35,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7088,12650,56035,Active Permit
772319126,4903529230,ENCANA OIL AND GAS USA INC,29,N,108,W,35,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7088,12650,56035,Active Permit
895844836,4903528809,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7229,13947,56035,Active Permit
895844836,4903528809,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7229,13947,56035,Active Permit
346837159,4903528804,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7206,13913,56035,Active Permit
346837159,4903528804,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7206,13913,56035,Active Permit
1041879207,4900929629,MBI OIL& GAS LLC,35,N,68,W,10,WY,MOORE,20140520,Approved,H,TEAPOT,4627,11787,56009,Active Permit
1041879207,4900929629,MBI OIL& GAS LLC,35,N,68,W,9,WY,MOORE,20140520,Approved,H,TEAPOT,4627,11787,56009,Active Permit
1174258020,4903528810,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7207,13896,56035,Active Permit
1174258020,4903528810,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7207,13896,56035,Active Permit
935606433,4900929623,MBI OIL& GAS LLC,35,N,68,W,13,WY,NETZ,20140520,Approved,H,TEAPOT,4790,10736,56009,Active Permit
935606433,4900929623,MBI OIL& GAS LLC,35,N,68,W,24,WY,NETZ,20140520,Approved,H,TEAPOT,4790,10736,56009,Active Permit
70120622,4900929636,HELIS OIL & GAS COMPANY LLC  ESTATE,37,N,75,W,23,WY,MBU HENRY,20140520,Approved,H,1ST FRONTIER,5515,22326,56009,Active Permit
70120622,4900929636,HELIS OIL & GAS COMPANY LLC  ESTATE,37,N,75,W,35,WY,MBU HENRY,20140520,Approved,H,1ST FRONTIER,5515,22326,56009,Active Permit
332576848,4900929634,HELIS OIL & GAS COMPANY LLC  ESTATE,37,N,75,W,23,WY,MBU HENRY,20140520,Approved,H,1ST FRONTIER,5510,22612,56009,Active Permit
332576848,4900929634,HELIS OIL & GAS COMPANY LLC  ESTATE,37,N,75,W,35,WY,MBU HENRY,20140520,Approved,H,1ST FRONTIER,5510,22612,56009,Active Permit
1983364168,4903529233,ENCANA OIL AND GAS USA INC,29,N,108,W,36,WY,STUD HORSE BUTTE,20140520,Approved,V,LANCE POOL,7053,12780,56035,Active Permit
1535350582,4900929626,MBI OIL& GAS LLC,35,N,68,W,3,WY,HOVDEN,20140520,Approved,H,TEAPOT,1638,10337,56009,Active Permit
1535350582,4900929626,MBI OIL& GAS LLC,35,N,68,W,3,WY,HOVDEN,20140520,Approved,H,TEAPOT,1638,10337,56009,Active Permit
381648450,4903528807,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7229,14003,56035,Active Permit
381648450,4903528807,ENCANA OIL AND GAS USA INC,29,N,108,W,11,WY,STUD HORSE BUTTE,20140520,Approved,H,LANCE POOL,7229,14003,56035,Active Permit
846561172,4904321155,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,V,PHOSPHORIA,4428,11137,56043,Active Permit
846561172,4904321155,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,V,PHOSPHORIA,4428,11137,56043,Active Permit
1211492988,4903729352,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11376,56037,Active Permit
1211492988,4903729352,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11376,56037,Active Permit
922902918,4903729311,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11365,56037,Active Permit
922902918,4903729311,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11365,56037,Active Permit
592699620,4903729354,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPIN,20140521,Approved,H,MESAVERDE,6621,10541,56037,Active Permit
592699620,4903729354,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPIN,20140521,Approved,H,MESAVERDE,6621,10541,56037,Active Permit
486071710,4904321154,ENDURO OPERATING LLC,47,N,91,W,31,WY,NO WATER CREEK UNIT,20140521,Approved,V,PHOSPHORIA,4608,11200,56043,Active Permit
118221113,4903729314,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,10856,56037,Active Permit
118221113,4903729314,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,10856,56037,Active Permit
1412547585,4900724518,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,10289,56007,Active Permit
1412547585,4900724518,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,10289,56007,Active Permit
1877762068,4903729358,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6621,10730,56037,Active Permit
1877762068,4903729358,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6621,10730,56037,Active Permit
1532892436,4903729357,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPLIN,20140521,Approved,V,MESAVERDE,6621,10572,56037,Active Permit
1532892436,4903729357,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPLIN,20140521,Approved,V,MESAVERDE,6621,10572,56037,Active Permit
531874833,4900724520,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,9818,56007,Active Permit
531874833,4900724520,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,9818,56007,Active Permit
198944441,4900724523,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,V,MESAVERDE,6989,9476,56007,Active Permit
2019299889,4903729312,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11338,56037,Active Permit
2019299889,4903729312,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11338,56037,Active Permit
1921897121,4903729313,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11003,56037,Active Permit
1921897121,4903729313,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11003,56037,Active Permit
1990935740,4900724519,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,9886,56007,Active Permit
1990935740,4900724519,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,9886,56007,Active Permit
1809442052,4903729348,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11762,56037,Active Permit
1809442052,4903729348,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11762,56037,Active Permit
538592365,4903729356,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6621,11151,56037,Active Permit
538592365,4903729356,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6621,11151,56037,Active Permit
1163601355,4903729315,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11005,56037,Active Permit
1163601355,4903729315,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11005,56037,Active Permit
850329274,4903729350,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11624,56037,Active Permit
850329274,4903729350,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11624,56037,Active Permit
438502920,4904321160,ENDURO OPERATING LLC,47,N,91,W,31,WY,NO WATER CREEK UNIT,20140521,Approved,V,PHOSPHORIA,4601,11150,56043,Active Permit
1372845105,4904321157,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,V,PHOSPHORIA,4557,11100,56043,Active Permit
488370860,4903729351,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11424,56037,Active Permit
488370860,4903729351,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11424,56037,Active Permit
1829898329,4900724517,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6990,9678,56007,Active Permit
1829898329,4900724517,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6990,9678,56007,Active Permit
1545998493,4903729349,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11446,56037,Active Permit
1545998493,4903729349,BP AMERICA PRODUCTION COMPANY,22,N,95,W,15,WY,LUMAN,20140521,Approved,H,"LEWIS,MESAVERDE",6840,11446,56037,Active Permit
805709378,4903729355,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPIN,20140521,Approved,V,MESAVERDE,6621,10347,56037,Active Permit
1872941530,4900724521,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6988,9971,56007,Active Permit
1872941530,4900724521,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6988,9971,56007,Active Permit
565387979,4904321158,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,H,PHOSPHORIA,4483,11305,56043,Active Permit
565387979,4904321158,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,H,PHOSPHORIA,4483,11305,56043,Active Permit
1034829254,4903729310,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11255,56037,Active Permit
1034829254,4903729310,BP AMERICA PRODUCTION COMPANY,20,N,93,W,21,WY,CHAMPLIN,20140521,Approved,H,MESAVERDE,6920,11255,56037,Active Permit
1821439311,4904321156,ENDURO OPERATING LLC,47,N,91,W,31,WY,NO WATER CREEK UNIT,20140521,Approved,V,PHOSPHORIA,4606,11100,56043,Active Permit
1775903253,4904321159,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,H,PHOSPHORIA,4483,11265,56043,Active Permit
1775903253,4904321159,ENDURO OPERATING LLC,46,N,91,W,6,WY,NO WATER CREEK UNIT,20140521,Approved,H,PHOSPHORIA,4483,11265,56043,Active Permit
1794043873,4900724522,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,9911,56007,Active Permit
1794043873,4900724522,BP AMERICA PRODUCTION COMPANY,19,N,92,W,31,WY,HIGH POINT,20140521,Approved,H,MESAVERDE,6989,9911,56007,Active Permit
63696178,4900561458,BILL BARRETT CORPORATION,43,N,75,W,30,WY,R2,20140522,Approved,H,SHANNON,5065,14758,56005,Active Permit
63696178,4900561458,BILL BARRETT CORPORATION,43,N,75,W,19,WY,R2,20140522,Approved,H,SHANNON,5065,14758,56005,Active Permit
681715683,4901927226,ANADARKO E&P ONSHORE LLC,45,N,77,W,10,WY,TM-CBM,20140522,Approved,V,BIG GEORGE COAL,4390,1703,56019,Active Permit
1087823342,4903729344,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14340,56037,Active Permit
1087823342,4903729344,SAMSON RESOURCES COMPANY,15,N,95,W,29,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14340,56037,Active Permit
355877693,4901927218,ANADARKO E&P ONSHORE LLC,45,N,77,W,3,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4453,1751,56019,Active Permit
601423543,4901927216,ANADARKO E&P ONSHORE LLC,45,N,77,W,2,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4620,1888,56019,Active Permit
2072121019,4900928688,BILL BARRETT CORPORATION,39,N,74,W,35,WY,FEDERAL,20140522,Approved,H,SUSSEX,5319,14646,56009,Active Permit
2072121019,4900928688,BILL BARRETT CORPORATION,39,N,74,W,35,WY,FEDERAL,20140522,Approved,H,SUSSEX,5319,14646,56009,Active Permit
1649109047,4903729325,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6743,5172,56037,Active Permit
1649109047,4903729325,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6743,5172,56037,Active Permit
1905786377,4901927228,ANADARKO E&P ONSHORE LLC,45,N,77,W,10,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4446,1751,56019,Active Permit
619140082,4901929777,ANADARKO E&P ONSHORE LLC,51,N,77,W,25,WY,KDU FED,20140522,Approved,V,WALL COAL,4452,2500,56019,Active Permit
701338429,4903729338,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,14732,56037,Active Permit
701338429,4903729338,SAMSON RESOURCES COMPANY,14,N,96,W,1,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,14732,56037,Active Permit
1331664397,4902322388,BREITBURN OPERATING L.P.,20,N,112,W,18,WY,OPAL,20140522,Approved,H,FRONTIER,6431,11567,56023,Active Permit
1331664397,4902322388,BREITBURN OPERATING L.P.,20,N,112,W,18,WY,OPAL,20140522,Approved,H,FRONTIER,6431,11567,56023,Active Permit
1178680970,4903729339,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,14405,56037,Active Permit
1178680970,4903729339,SAMSON RESOURCES COMPANY,14,N,96,W,1,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,14405,56037,Active Permit
2113050542,4903729323,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6732,5073,56037,Active Permit
2113050542,4903729323,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6732,5073,56037,Active Permit
63171344,4902720540,SUNSHINE VALLEY PETROLEUM,40,N,64,W,27,WY,WALTON,20140522,Approved,V,TURNER,4042,6354,56027,Inactive
525302390,4903729334,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6708,5412,56037,Active Permit
525302390,4903729334,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6708,5412,56037,Active Permit
1637769606,4900928660,BILL BARRETT CORPORATION,38,N,74,W,24,WY,MANNING FEDERAL,20140522,Approved,H,FRONTIER,5361,17179,56009,Active Permit
1637769606,4900928660,BILL BARRETT CORPORATION,38,N,74,W,24,WY,MANNING FEDERAL,20140522,Approved,H,FRONTIER,5361,17179,56009,Active Permit
240666469,4903729342,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14334,56037,Active Permit
240666469,4903729342,SAMSON RESOURCES COMPANY,15,N,95,W,29,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14334,56037,Active Permit
1191075013,4903729335,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6708,5512,56037,Active Permit
1191075013,4903729335,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6708,5512,56037,Active Permit
285592911,4902720860,SUNSHINE VALLEY PETROLEUM,41,N,64,W,35,WY,STODDARD,20140522,Approved,V,TURNER,3924,6354,56027,Inactive
1212692115,4900928695,BILL BARRETT CORPORATION,38,N,75,W,11,WY,ALLEMAND FEDERAL,20140522,Approved,H,FRONTIER,5658,16395,56009,Active Permit
1212692115,4900928695,BILL BARRETT CORPORATION,38,N,75,W,11,WY,ALLEMAND FEDERAL,20140522,Approved,H,FRONTIER,5658,16395,56009,Active Permit
2115234274,4903729328,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6704,5244,56037,Active Permit
2115234274,4903729328,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6704,5244,56037,Active Permit
1059869685,4901927220,ANADARKO E&P ONSHORE LLC,45,N,77,W,3,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4596,1835,56019,Active Permit
292984068,4900928729,BILL BARRETT CORPORATION,38,N,74,W,3,WY,FEDERAL,20140522,Approved,H,SHANNON,5344,15352,56009,Active Permit
292984068,4900928729,BILL BARRETT CORPORATION,38,N,74,W,3,WY,FEDERAL,20140522,Approved,H,SHANNON,5344,15352,56009,Active Permit
1691701206,4904529344,M & K OIL COMPANY INC,45,N,66,W,6,WY,STERLING,20140522,Approved,V,MUDDY,4480,6600,56045,Active Permit
1049680679,4903729321,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6732,5243,56037,Active Permit
1049680679,4903729321,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6732,5243,56037,Active Permit
420458548,4903729347,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,13942,56037,Active Permit
420458548,4903729347,SAMSON RESOURCES COMPANY,15,N,95,W,29,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,13942,56037,Active Permit
2103524362,4901927168,ANADARKO E&P ONSHORE LLC,45,N,77,W,15,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4494,1796,56019,Active Permit
951536791,4903729336,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,16326,56037,Active Permit
951536791,4903729336,SAMSON RESOURCES COMPANY,14,N,96,W,1,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,16326,56037,Active Permit
169694733,4903729337,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,15269,56037,Active Permit
169694733,4903729337,SAMSON RESOURCES COMPANY,14,N,96,W,1,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,15269,56037,Active Permit
453314325,4901927181,ANADARKO E&P ONSHORE LLC,45,N,77,W,10,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4451,1731,56019,Active Permit
1838372718,4903729329,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6704,5287,56037,Active Permit
1838372718,4903729329,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6704,5287,56037,Active Permit
86057558,4903729353,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPIN,20140522,Approved,H,MESAVERDE,6621,10445,56037,Active Permit
86057558,4903729353,BP AMERICA PRODUCTION COMPANY,17,N,94,W,25,WY,CHAMPIN,20140522,Approved,H,MESAVERDE,6621,10445,56037,Active Permit
1799135431,4903729326,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6743,5241,56037,Active Permit
1799135431,4903729326,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6743,5241,56037,Active Permit
442702820,4903729345,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14106,56037,Active Permit
442702820,4903729345,SAMSON RESOURCES COMPANY,15,N,95,W,29,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14106,56037,Active Permit
1847121775,4903729332,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6708,5412,56037,Active Permit
1847121775,4903729332,ANADARKO E&P ONSHORE LLC,18,N,99,W,11,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6708,5412,56037,Active Permit
447624646,4901323436,DEVON ENERGY PRODUCTION COMPANY LP,33,N,96,W,10,WY,BCU,20140522,Approved,H,MADISON,5276,16410,56013,Active Permit
447624646,4901323436,DEVON ENERGY PRODUCTION COMPANY LP,33,N,96,W,10,WY,BCU,20140522,Approved,H,MADISON,5276,16410,56013,Active Permit
2134287727,4901929779,ANADARKO E&P ONSHORE LLC,51,N,77,W,35,WY,KDU FED,20140522,Approved,V,WALL COAL,4277,2495,56019,Active Permit
305759150,4903729324,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6743,5174,56037,Active Permit
305759150,4903729324,ANADARKO E&P ONSHORE LLC,19,N,99,W,35,WY,MONELL UNIT,20140522,Approved,H,ALMOND,6743,5174,56037,Active Permit
398993566,4903729340,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,14337,56037,Active Permit
398993566,4903729340,SAMSON RESOURCES COMPANY,14,N,96,W,1,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,14337,56037,Active Permit
514603771,4901927274,ANADARKO E&P ONSHORE LLC,51,N,77,W,21,WY,KDU FED,20140522,Approved,V,WALL COAL,3871,1989,56019,Active Permit
1491124538,4901927219,ANADARKO E&P ONSHORE LLC,45,N,77,W,3,WY,TM-CBM FED,20140522,Approved,V,BIG GEORGE COAL,4518,1802,56019,Active Permit
253851985,4903728345,QEP ENERGY COMPANY,13,N,100,W,32,WY,ALKALI GULCH UNIT,20140522,Approved,V,MESAVERDE,7017,6358,56037,Active Permit
2130329679,4903729111,BREITBURN OPERATING L.P.,20,N,112,W,12,WY,SAGUARO,20140522,Approved,V,FRONTIER,6391,12200,56037,Active Permit
121695234,4903729343,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14897,56037,Active Permit
121695234,4903729343,SAMSON RESOURCES COMPANY,15,N,95,W,29,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14897,56037,Active Permit
1707997980,4902720844,SUNSHINE VALLEY PETROLEUM,41,N,64,W,35,WY,STODDARD,20140522,Approved,V,TURNER,3902,6354,56027,Inactive
558777786,4903729341,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,13821,56037,Active Permit
558777786,4903729341,SAMSON RESOURCES COMPANY,14,N,96,W,1,WY,BARRICADE,20140522,Approved,H,FORT UNION,6623,13821,56037,Active Permit
1364101983,4903729346,SAMSON RESOURCES COMPANY,15,N,95,W,31,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14468,56037,Active Permit
1364101983,4903729346,SAMSON RESOURCES COMPANY,15,N,95,W,29,WY,ENDURANCE,20140522,Approved,H,FORT UNION,6638,14468,56037,Active Permit
